,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
67827,Apple iPhone 6s Plus 16 GB International Warranty Unlocked Cellphone - Retail Packaging (Rose Gold),Apple,678.95,5,very good yeah,1.0
298578,"Posh Mobile TITAN Max HD Unlocked Android Dual Sim GSM 6.0"" Extra Large HD Phablet Phone, 8.9mm Slim Design, 13MP Camera and 8GB of Storage. (1 Year Warranty) (International and Domestic use)",Posh Mobile,129.88,5,excelent,0.0
189773,HTC DROID INCREDIBLE ADR 6300 3G Android Phone Black (Verizon Wireless),HTC,29.99,5,"""Used"" phone-like new! Delivered as promised! Received ahead of schedule, the phone was in excellent condition. Fair price, for an ""old"" product(looks and operates like it's ""brand-new""). Gotta hand it to chubbiestech! The only downside is how high the seller set the bar--now, they'll be expected to deliver the same result every time. Very satisfied...",0.0
253777,Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone,Motorola,109.0,4,This phone is super nice. It is a manageable size unlike many other flagships. Big-sized phones just take some getting used to. It's all the same in the end. The leather backing is not as thick or as nice as I thought it would be. Very nice phone.,0.0
233206,"LG Optimus Factory Unlocked Gsm Android Phone L7 P705, Black",LG,208.76,1,it is not worth itto get this phone at all,0.0
320986,"Samsung Galaxy J7 SM-J700H/DS GSM Factory Unlocked Smartphone-Android 5.1, 5.5-Inch - Gold",Samsung,209.0,4,good,0.0
291699,PHONE VERIZON HTC ANDROID ERIS 1.5 OS; GOOGLE EXP DEV DUALL BAND CDMA 2000 1xRTT/1xEVDO/1xEVDO Rev A,HTC,15.55,1,This phone did come with a charger so it did NOT fit the standard chargers and finding one was a chore..It did NOT hold a charge and you could not access anything other than tex and calls on this phone. I WOULD NEVER RECOMMEND IT.I had to go purchase another. .What a complete waste of my money and would feel I was robbing someone if I tried selling it. YOU ASKED,0.0
59341,Apple iPhone 6 Plus Silver 16GB Unlocked Smartphone (Certified Refurbished),,387.99,4,"Phone seems to be in very good shape. The screen is scratch free as is most of the body. It is also clean. There is one small dent in the body of the phone right next to the lightening connector, but it is small and minor. I checked the IMEI number with Apple and this phone was given to someone less than 2 months ago as a warranty replacement under Applecare. So either it was likely used minimally and is basically an Apple refurb. 90 Day warranty from the seller is what we get and that is better than buying one from eBay. So far I am pleased, though the iPhone cable that came with it appears to be a fake and ""is not supported.""By the way, shipping from BuySPRY was EXTREMELY fast. I purchased on a Saturday night and it arrived before noon on Sunday with Prime shipping.",4.0
388373,"Sony Ericsson XPERIA X10 Mini E10i Unlocked Smartphone with 5 MP Camera, Android OS, gps navigation, Wi-Fi and Bluetooth--International Version with Warranty (Pearl White/Pink)",Sony Ericsson Mobile,106.95,5,"Excellent product, very good quality, amazing fit and finish! My daugther loved it. It came in a very nice colour and works perfectly. Very good cost/benefit ratio.",0.0
275107,Nokia Lumia 920 RM-820 32GB GSM 4G LTE Windows 8 OS Smartphone - White - AT&T - No Warranty,Nokia,99.99,4,"It is an awesome phone, all the things the people say are true, but as far as the equiptment itself is an at&t mobile so beware future buyers, i live in Venezuela and this caused me some troubles picking up the 3G band but thanks god my cellphone carrier has launched the 4G network in the same band as AT&T, i bought it from Tabled Distribuitors, it was delivered within a day and in perfect conditions, i bought it with the Trident Case and so far no regrets is a beautiful beautiful phone.",0.0
142133,"BLU Studio 6.0 Unlocked Cellphone, Black",BLU,292.99,2,"I just sent a request to Amazon to return this phone. I've used it for three days. My two recent phones have been a Samsung Galaxy SIII and an LG G3. They were on Sprint and I wanted a large GSM phone. I set up and had used my dual SIM cards with TMobile and Cricket. Other than the dual SIM being cool, this phone is a nightmare. System freezes required me to remove the phone cover and take out the battery to reset. I mostly use social media apps and the browser. The phone was by no means under a heavy load. The final straw came when I had to take the battery out for the second time this morning because the phone wouldn't turn on. That's not acceptable.Another item to note is that every time I held the BLU, I could feel a low-level electric static sensation coming from it. Even through the silicone cover that comes with it. My fingers and forearms would start tingling to the point I didn't feel that holding the phone was a safe thing to do. I've never felt that before with other phones and I've owned a couple dozen over the years. I don't know whether my hardware is faulty to the point it was letting an electric charge out or these phones have a serious issue. Either way, please keep that in mind before you decide to purchase.",0.0
294487,"POSH MOBILE ICON ANDROID UNLOCKED DUAL SIM 5.0"" GSM SMARTPHONE with soft metallic design, FULL-sized display, 5MP Camera and 4GB of Storage (MODEL # S510 SPACE GRAY)",Posh Mobile,60.02,5,It was good for the price!!!,2.0
145724,BLU Studio C 5+5 LTE Smartphone - GSM Unlocked - Black,BLU,81.58,1,8Gb internal memory is a lye. It has little more than 3Gb.,0.0
156597,BLU Studio XL Android Smartphone - GSM Unlocked - White,BLU,99.99,5,Bought it for my sister she's loving it. No Complaints.,0.0
377691,"Samsung i5500 Corby Galaxy 5 Android Smartphone with Wi-Fi, Bluetooth, GPS, Touch Screen - No Warranty - Black",Samsung,79.94,4,"Simple andoid phone, good battery life, audio quality, and reception. Poor camera. Screen ok, but really too small for many apps. Upgraded to Froyo and that works well.",1.0
413062,ZTE Spro 2 Smart Projector WiFi Only - Retail Packaging (Silver),ZTE,425.99,3,"I love what it does...when it does it! The problems I've encountered are the following 1) The product pauses or stops in the middle of movies (MP4s 720p) 2) The autofocus only sometimes works 3) The projector sometimes works and sometimes, without reason, flickers. If it consistently worked without these issues, it would truly be amazing. I love how small it is, the size it is able to project and the sound quality. If anyone has any ideas on how to fix these issues, please let me know.",1.0
352392,Samsung Galaxy S5 Mini G800h 16gb Hspa+ Unlocked GSM Phone - Blue,Samsung,2000.0,5,It's a great phone. .,0.0
79165,Apple Watch 38mm Stainless Steel Case w/ Black Classic Buckle,,,4,"Great deal for a AWSS, came with one tiny little nick on it but it is hardly visible. One thing I am pissed about though is it came with a FAKE apple USB charger, so whoever returned this originally scammed the next buyer out of a genuine charger, but atleast they are not that expensive.",0.0
5046,Apple iPhone 3GS 16GB (Black) - AT&T MC135LL/A,Apple,30.99,5,"i wish i had done this 2 yr back ,brand new phone ,stoned noke e5 ,samsung galaxy ( worse phone ) android sucks .every money tight should buy this phone .sound quality is not good as nokia and certain features are missing as comparison to new 4s siri dont works on it ,screen touch is little slow to fluid flow ,so buy a otter box case from amazon its dirt cheap too .so finally very glad i have finally what i wanted .loving it and it will go a long way with me until new iphone 5 came out .",0.0
315191,"Samsung Galaxy Grand Prime G531H/DS International Version Unlocked Cellphone, Retail Packaging, Gray (International Version)",Samsung,189.9,5,"First smart phone I ever used. Works great. Since I am on the edge of T-Mobil service area, it normally logs on the my WiFi server and I can use all the time I want for free.None of my minutes show up on my T-Mobile bill! Long battery life, sharp screen, nice size, what's not to like?",3.0
370770,Samsung Galaxy S7 Edge Factory Unlocked Phone 32 GB - International Version G935F- Platinum Gold,,594.89,5,Great!,0.0
237475,LG Spectrum 4G Android Phone (Verizon Wireless),LG,58.95,5,Great product but you will have to get a Sim card for it.the Sim card is the old large one and it can't be found at most version stores or walmart,0.0
151231,BLU Studio C Super Camera -Unlocked Smartphone - US GSM- Orange,BLU,99.84,3,Not to good. I had the Blue 6.0 HD. It broke so I went with a cheaper phone plus I love selfies. It is not as good functional wise as the Blu 6.0 but it does take better pictures and have more memory,0.0
7616,Apple iPhone 4 16GB GSM Unlocked 1GHz Cortex-A8 SmartPhone w/ 5MP Camera - Black,Apple,79.99,5,"Excellent!!! I bought it new and I use it in Guatemala, with no problem.",
98895,"Blackberry Q10 Unlocked Cellphone, 16GB, White",,79.95,5,It is all claen. I'm satisfied with GreatShield's product.I commend this product to many consumer.good!!!!!,0.0
145341,BLU Studio C 5.0-Inch Smartphone with Android Lollipop OS - Unlocked (Grey),BLU,99.99,2,The phone started to run very lagging after 6 months of usage >_<*,0.0
377930,Samsung i897 Captivate Android Smartphone Galaxy S GSM Unlocked - Black,,87.99,5,"Supplanted by the 2S, 3S and soon the 4S - the S is showing it's age. A bit slow, only gets to the 3G networks. But compared to the base phone we were using when we bought this one, it is a whole new world. We plan on getting a 4S when the prices drop in a few months.",0.0
110016,BLU Dash JR 4.0 K Smartphone - Unlocked - Blue,BLU,99.99,5,perfect,0.0
167214,"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Silver",CNPGD,49.99,4,"I really Like the smartwatch, I haven`t had any problems with it. So far it`s working just fineI would like to know where could I get and extra battery for it.",0.0
177588,"CNPGD Smartwatch Round Face for Android and IOS, SMS + Notification Function, SIRI, Sleep Monitor, Sedentary Reminder, Pedometer, Anti Lost (Silver)",CNPGD,39.99,5,This is an awesome phone! I love it!,0.0
409919,"verykool s5017 Dorado 4G HSPA+ 5.0"" IPS LCD Unlocked GSM Smartphone Android 4.0 Bluetooth 1.3GHz Dual-Core 8MP WiFi USB MP3 Email AT&T TMobile (Yellow Gold)",verykool,84.33,5,I am an 83 year old man. Not at all savvy to tech. I read the instructions followed them and am currently enjoying a very pleasant experience. Much better than when Ishipped out of San Diego back in 1952 as a fresh new and proud Marine...Thank you my verykool s5017 is greate.,12.0
19510,Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - Black.,Apple,124.95,5,Product received in great condition. Quickly activated and in running order.,0.0
247706,Motorola Droid RAZR 4G LTE Android Smartphone Verizon (black),Motorola,159.0,5,i love it,0.0
15813,Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,2,I ordered this under the impression it was factory unlocked but the one i received was a Verizon model. I tried to put my tmobile card in it and it wont work. A waste to me...So anyone want to buy a iphone 4s 64gb (white) VERIZON model? $150 email me at joshua.ralph.pearce@ g m a i l,0.0
348945,"Samsung Galaxy S5 G900F Unlocked Cellphone, International Version, Retail Packaging, White",Samsung,328.99,5,Perfect but it came with dual sim card which is not bad for me,0.0
394243,Sony XPERIA Z2 D6503 FACTORY UNLOCKED International Version No Warranty - PURPLE,,246.95,5,good phone,0.0
345179,Samsung Galaxy S4 Mini I257 16GB Unlocked GSM 4G LTE Android Smartphone w/ 8MP Camera - Black Mist,Unknown,75.0,2,"The mini came used(exactly how I ordered it), with an after market charger. I noticed right away that the charger was a tight fit in the charging port on the phone and when I took pictures they would come out with colored spots. Well because I needed to use the phone and didnt have time to send it back I swapped out the camera with a spare mini I had and the pictures appear normal (no color spots) As for the charger I use it on other android devices ( as it seem to fit better).",2.0
368125,"Samsung Galaxy S6 SM-G920F Factory Unlocked Cellphone, International Version, No Warranty 32GB, Gold",Samsung,416.99,1,good phone works well using it one month now no issues.............then three months later it just up and stopped working while on a call it just shut off n no it did not drop when I had it checked the mother board gone bad,0.0
279054,"OnePlus One White 5.5 inch 4G FDD-LTE SmartPhone Android 4.4 IPS Capacitive Screen Phablet, Qualcomm Snapdragon 801(8974AC), Krait 400 Quad Core 2.5GHz RAM 3GB WCDMA GSM 5Mp+13.0MP Camera,1920 x 1080 Pixel Unlock",,281.95,5,"excellent product, very good quality, have stereo sound, it has a high performance, battery life on a full use 22hrs. only this version comes with the OS and China have blocked certain options, the purchase must release the bootloader and installing the OS manually CM or Oxygen to really run well.",0.0
84247,"BlackBerry 8520OEMRED Gemini 8520 Unlocked Phone with 2 MP Camera, Bluetooth, Wi-Fi--International Version (Red)",BlackBerry,39.99,5,"Very nice phone: unlocked, delivery shipping OK, new box, the only bad thing is that this model doesn't iclude any leather case neither the memory card. The phone works correctly! battery, software already updated, everything...even when is used in different country: It's working perfectly with Movistar line, Venezuela.",73.0
353911,"Samsung Galaxy S5 Mini G800H Unlocked Cellphone, International Version, 16GB, White",Samsung,350.0,5,love it!,0.0
97119,"Blackberry Gemini 8520 White Unlocked Cell Phone with 2 MP Camera, Bluetooth, Wi-Fi--International Version with No Warranty (White)",BlackBerry,39.99,5,"I bought this phone for my mother and girlfriend and i can say for sure that is a great device, easy to use, great display, great keyboard and the track pad what can i say, just smooth, i don't know about the durability of the track pad but it seems that is going to last longer that the track ball. i would recommend this phone for starters in this world of smart-phones, it very easy to use and to understand the phone.",13.0
285809,Otterbox Otterbox Defender Carrying Case for Samsung Galaxy S4 - Retail Packaging - Eden,OtterBox,14.99,5,I am loving my otterbox. I drop my phone a lot and have 2 small boys that like to take mommy's phone and so far not even a scratch. Totally worth every penny for the protection and peace of mind.,0.0
217155,"LG G2 Mini D620R Unlocked Cellphone, International Version, 8GB, Black",LG,199.0,5,excelent,0.0
128369,"BLU Life Pure Unlocked Phone 32GB ROM, 2GB RAM (White)",BLU,150.0,5,"Excellent device... It is cheap, fast and cool... I love it!!",0.0
127788,BLU Life Pure Unlocked Phone (Black),BLU,150.0,3,"Everything about this phone is very good, except one thing. The rear facing camera is disappointing, pictures are far from being good. The front facing camera is very good.Other than that I really like it.",0.0
26202,Apple iPhone 5C 16GB 4G LTE White - T-Mobile,,399.0,1,If I could give this zero stars I would. The phone's screen came off of the phone!,0.0
358922,"Samsung Galaxy S5 SM-G900T GSM Unlocked Cell Phone, 16GB - Black (Certified Refurbished)",Samsung,195.99,5,thanks you,1.0
367883,"Samsung Galaxy S6 SM-G920A Unlocked Smartphone, 32GB, (Gold Platinum)",,284.99,4,Sim card extraction tool missing from packaging,
169996,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone,CNPGD,49.99,1,Did not realize it had to have a sims card to work,1.0
360636,Samsung Galaxy S6 Edge + Plus G928C 32GB Gold Factory Unlocked GSM - International Version,samsung,599.99,1,Don't buy it,0.0
335695,Samsung Galaxy S Duos II S7582 DUAL SIM Factory Unlocked International Version - Black,Samsung,299.99,4,It IS a great phone,0.0
125463,BLU Life 8 XL Smartphone - Unlocked - Global GSM - White,BLU,125.99,3,"I had bought 2 blu life one and 1 blu vivo air.. I gave the vivo to my mom, and the life ones to my dad and little brother because they absolutely loved them..so I had to get myself a new phone and I decided to get another blu since the excellent experience I had with those other phones... well I chose this blue life xl because I thought it was the 2015 edition (which is not )...the delivery was very fast as always.. when I took it out of the box I was lightly disappointed because the screen had some lines like pixels with rainbow colors and if you watch the phone from different angles they're more notorious and the back cap seems to be made of hard paper? It was a pain in the ass to opened because I didn't wanna break it ... next I put the battery in and charged until it was 100%..turned it on and started to set my Google account and information... everything set up so let's start:The screen wallpaper was blurry,but was OK.I downloaded all my apps and didn't run out of space..Put my 8gb sd card in to try the sound and the video reproducer ..the sound isn't great but is good and is better if you use headphones (not the ones that come in the box) ..I liked the big screen because you can watch videos and movies and the poor definition of the screen is not a problem there...Next thing I tried was the camera which I don't use so much...the rear camera is OK, take nice and clear pics, but the front camera sucks I took a few selfies and my face looked blurry...The battery life is great for how much I use my phone... check Facebook, instagram, snapchat etc.send a couple texts and make a couple calls of 5 mins and I got 70% of battery by the end of the day so I don't have to worry to leave the phone charging overnight I can charge it in the morning in 30 mins ...well now I put the sim card in ( I hate that I had to turn off the phone and take out the battery ) and it automatically recognised T-Mobile..but surprise it didn't support 4g?? Only 3g but that wasn't a problem for how much data I use..Well overall the things I didn't like about the phone we're:The screen is freaking hard to use, you have to push the screen several yes in order to open an app or when typing.. the definition is very poor..I couldn't turn turn the brightness down.. it always went back to high...Didn't save some default changes like the auto corrector keeps turning on...The camera sucks...I was going to return it but my sister came over this summer to celebrate His sons bday so I thought this would be a great present for a 10 years old.. and yes it was he totally loved it he plays games all day and watch movies in it.. so this phone was a great deal after all but Isnt good for a teenager or adult that use it for texting or social medial... but for $130 is a good deal",1.0
285472,OtterBox iPhone 5/5s/SE Defender with Belt Clip/Holster in Retail Packaging - RealTree Xtra/Blaze Orange,Defender,,5,Exactly what I wanted!,0.0
90834,"BlackBerry Curve 3G 9330 2 megapixel camera with video capture, GPS, Wi-Fi for Verizon,Silver/Black",BlackBerry,99.0,5,excelenteWe're currently processing your review and we will email you at ajaramil_3@hotmail.com as soon as this is complete. goood gooood,0.0
58779,"Apple iPhone 6 Plus Factory Unlocked Cellphone, 64GB, Silver",Apple,605.0,5,Amazing seller.... shipping was very fast first off and for the price that I bought the phone there was absolutely nothing wrong with it no marks or dents or scratches. Beautiful iPhone 6 plus.... This was my second purchase on Amazon. Thanks seller..,0.0
106441,BLU Advance 4.0L Unlocked Smartphone -US GSM - Pink,BLU,57.29,1,Horrible!!!! Froze up not even a couple months! !! Never dropped no cracked screen!!!,1.0
178319,CNPGD Watch Cell Phone Mobile Touch Screen Mp3 Mp4 Fm Radio (Black/Gold),CNPGD,29.99,5,Seller delivered in the 2 days as he said so and watch is like a apple replica!,1.0
309504,"Samsung Galaxy Express I437 Unlocked GSM Phone with 4G, Android 4.0 OS, Dual-Core Processor, 4.5"" Super AMOLED Multi-Touchscreen, 5MP Camera, GPS, Wi-Fi, Bluetooth, NFC and microSD Slot - Black",Samsung,129.99,5,Cellpnone excellent,0.0
37029,Apple iPhone 5c a1532 8GB Blue Smartphone for AT&T,Apple,94.0,2,"The phone works fine when it's not on the charger. Once the charger is plugged in, it starts glitching and closes the app/text I am currently on.",0.0
231198,LG Nexus 5X Unlocked Smartphone - Mint 32GB (U.S. Warranty),LG,578.0,1,"Ugh, this thing overheats. I'm not sure if it was just mine but it would get so hot with ordinary use that I couldn't hold it in my hand, and what's even worse if I used it while it was charging it would get so hot it would shut down. I returned it and bought a Galaxy S6. I would have liked to stay on project fi, it's just too bad they only allow you to use the service with this or the Nexus 6s.",10.0
314376,Samsung Galaxy Grand Prime G531H 8GB - Factory Unlocked Smartphone (Gray),Samsung,169.98,4,"Simple phone. Easy to boot up and use, and had no problems using a SIM card from my wireless carrier.",0.0
261507,Nokia 603 Factory Unlocked GSM Belle OS 3G Touchscreen Smartphone - Pure White,Nokia,99.99,5,The product is good but I always get exelent sevice from this seller.,0.0
46307,Apple iPhone 5s 32GB (Space Gray) - Verizon Wireless,Apple,49.0,5,"husband has no complaints! Android user for years, loves the smoothness of the apps!",1.0
9998,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,1,The phone was NOT unlocked when I received it. I tried several carriers and was not able to get service added.,0.0
170267,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Gold,CNPGD,49.99,2,Cheap knock off,0.0
142407,"BLU Studio 6.0 Unlocked Cellphone, White",BLU,971.6,5,"I am loving this phone. No problems with it yet. Still getting used to it, but so love the large display.",0.0
317868,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (White)",Samsung,166.0,5,"This I bought for someone else, and is happy with the product.",1.0
184378,GreatCall Jitterbug5 Easy-to-Use Cell Phone and Medical Alert Device for Seniors - Blue,Jitterbug,99.99,3,Did not provide a plan which will allow you to buy minutes without being on a monthly plan.,4.0
264176,"Nokia C6 Unlocked GSM Phone with Easy E-mail Setup, Side-Sliding Touchscreen, QWERTY, 5 MP Camera, and Free Ovi Maps Navigation (Black)",Nokia,59.95,1,Phone came with a damaged screen. I live outside the US so now i have to accept my faith...Shame on you Amazon...,0.0
367245,Samsung Galaxy S6 G920I - Factory Unlocked Phone - Retail Packaging (Black Sapphire),Samsung,677.3,5,"Thanks, love how sexy this phone is",0.0
258417,"N9770 (U920) - 5.08 inch MTK6577 1.2GHz dual core CPU android 4.0.4 ICE CREAM SANDWICH 3G smartphone dual sim 8MP camera WIFI GPS, new google play store and flash player supported",KINGWELL,57.39,1,this junk dont work when i press one letter 15 letters come up this junk worthless i hate i spent my money on this,2.0
407305,VERIZON LG OCTANE CELL PHONE!,LG,80.99,1,"This phone died pretty quickly on me. I had it for maybe two months before it started losing its charge, so I replaced the battery. That wasn't it. The phone actually died on me, so now I'm out the cost of the phone and the new battery.",1.0
285597,Otterbox Otterbox Defender Carrying Case for Samsung Galaxy S4 - Retail Packaging - Eden,OtterBox,14.99,5,Awesome marine color looks just like the picture if not better it arrived on time in its original packaging this is a thick case perfect if you want your phone to survive falls lol definitely recommend,0.0
258515,"New Asus Zenfone 6 32GB Dual SIM (Unlocked) A601CG 3G 6"" Intel Z2560 2G RAM (White) - International Version No Warranty",ASUS,318.0,1,I've got item with fabric defect and sent it back.,1.0
136445,BLU Studio 5.0 C HD Smartphone - Unlocked - Yellow,BLU,2000.0,4,My charger broke.wires coming out. Phone is otherwise good .,0.0
187114,HTC 8X 16GB Unlocked GSM 4G LTE Dual-Core Windows 8 Smartphone - Blue,HTC,114.67,4,Great Phone for great price!! the specs speak by themselves. The only con is the Nokia market place and The terrible software support microsoft gives to their phones. but HTC apps helps a little.,0.0
38117,"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,5,"This has been a great cell phone. Price was reasonable and since it was unlocked, was simple to set up service with our carrier. Love the look of the phone (blue) and a good size to fit in pocket, purse, etc.",0.0
78076,Apple Smart Watch Sport 38mm - Silver/White (Certified Refurbished),,264.99,5,Came in on time & without ANY flaws! So happy I saved $100 getting a refurbished model!!,0.0
389982,Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty),Sony,199.99,5,"I've been a Sony user my whole life and I'm usually pretty pleased with them. Sony phones are super user friendly and I usually just like the overall quality of their phones, but this phone is a game changer! I feel like this is the most luxurious phone I've ever held! I take lots of pictures so the first thing I played with was the camera, and I started to get worried because I read reviews it wasn't that great, but I think its wonderful. It does very well in low light and it seems to fit more into the picture, it also has cute editing settings for those who like to play with pics. It set up very quickly and I was able to update and download all my old apps that I liked in a reasonable amount of time. I heard phone calls were quiet but I made a few phone calls and played with ringtones and they seemed loud enough to me, the dimmest brightness setting is still very bright, and I was able to send and receive mms very quickly which is something I've found to be on the slower side with Sony phones. I have yet to test just how waterproof the phone is but based on videos and other reviews I've read I'm betting it'll hold up through anything I could/would ever put it through. The phone took just under 2 hours to fully charge and it actually does last 2 days! I put it through at least 12 hours of internet streaming and made phone calls and texts before needing to charge it again at the end of the second day, also I had like 12 apps running at once before I decided to close them all and you'd never even know all those apps were running it was so fast! I definitely recommend this phone to anyone looking into it.",0.0
83525,"BlackBerry 8520 Unlocked Phone with 2 MP Camera, Bluetooth, Wi-Fi--International Version with No Warranty (Black)",BlackBerry,32.95,5,"Everything seems to be OK with this unit.However, for a smartphone with a lot of features like this one, it would take more time of usage to determine if the product has problems or not.Regarding the shipping, everything went as expected.",0.0
382439,Samsung S5830 Galaxy Ace - Unlocked Phone - Black,Samsung,89.99,5,exelente producto,0.0
289332,"Padgene [Update Version] Vogue 6"" Android 5.1 Unlocked Smartphone, 4 Core, Dual Sim, Dual Camera, 2G / 3G GSM Touchscreen Smartphone, White",Padgene,89.99,4,I really like the phone however I was disappointed that the charger already does not work and it is less than a month old.,1.0
356294,"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Blue",samsung,172.0,3,as good as a samsung can be,0.0
127652,BLU Life Pure Unlocked Phone (Black),BLU,150.0,4,Great phone for the time it lasted they never updated the phone OS like they promised when i bought it. started having problems with phone disconnecting if you held phone too close to the bottom sound volume always seemed on low side. great cameras nice pics.the back button stopped working phone would get really hot at times one year eight months and the phone is going bye bye wont be buying a Blu this time,1.0
128884,"BLU Life Pure XL Full HD, 16MP, 2.2GHz Quad Core Unlocked Cell Phones - Retail Packaging - Blue",BLU,307.0,5,"Awesome phone. I live in S.F. 4G att works great. Screen is crystal clear. Headphones rock.All you need to do is change the launcher screen to get a more up to date look. There are several on Google Play.Camera is awesome also. Video is excellent. For $240 you cant beat this phone. Just plugged in the SIM card and I was going.GPS maps is very accurate. Phone quality is good too.Very light, feels good in pockets in pants or shirt.",3.0
311726,Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco,Samsung Korea LTD,184.9,1,"I recently purchase this phone and it work excellent, I would recommend this phone to anyone who is looking for a good phone",0.0
273549,Nokia Lumia 920 32GB Unlocked GSM Windows 8 Smartphone w/ Carl Zeiss Optics Camera - Red,Nokia,102.95,5,"I love my new phone. It may not be a new generation but its absolutely what I was looking for regarding price and functionality. I have been stuck with 3G (praying Lord help me) for months because my iPhone 5s completely failed me and stopped operating. It arrived when they said, and I am very happy. The large size helps prevent my hands from hurting (I am not elderly, but I do have problems with my wrists and hands sometimes it flares it up and it hurts to use my phone). No more! It's great, thank you!",0.0
389650,Sony Xperia M C1904 - Single SIM- Unlocked - US Warranty - (Black),Sony,99.95,4,"Form, fit, function, & look - everything is good. No complain.I'm not addicted to talking, texting, chatting, and browsing, so I don't need thousands of apps. This one is perfect for me, especially when I travel overseas for work. I can simply buy a local SIM and I'm ready for actions.",1.0
902,5.5-Inch Unlocked Lenovo A850 3G Smartphone-(960x540) Quad Core 4GB MT6582m 1331MHz Android 4.2 Dual Camera +Dual SIM -Black (Rooted + Google Play),,161.06,3,buen equipo,0.0
226670,"LG Google Nexus 5 D821 Factory Unlocked, 16GB, White - No 4G in USA - International Version No Warranty",,257.77,1,"This is the second time i am writing this review , I am totally frustrated with the product , NO CHARGER AND NO HEADSET and also wire less charger is missing ,,, Amazon please resolve this",2.0
302771,"RCA M1 Unlocked Cell Phone, Dual Sim, 5Mp Camera, Android 4.4, 1.3Ghz (Black)",RCA,159.99,5,"I live in Venezuela, the phone works well with movistar and movillnet. I am very pleased with my purchase, easy to use and supports all applications I have installed. Really great and the best value.",1.0
222508,LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android Cell Phone - Gold,,179.99,5,excellent,2.0
228185,"LG KP500 Cookie Unlocked Phone with 3.2 MP Camera and Digital Media Player--International Version (Black), No-Warranty",LG Electronics MobileComm USA,79.0,2,"I bought this phone from amazon, the cell is great, it is slim to fit my pocket and has big beautiful screen, lots of functions. My daughter likes to draw in the screen and I will keep those drawings as my screen picture.But at first the battery lasted 2 and a half days before I first charged it, after that the battery could only last about 12 hours without making a call. I charged the cell overnight and made a 10 min call in the morning, the battery was dead at 4 pm so I could not call my wife. I tried both charger and usb cord to charge it, but did not make any difference. Maybe I got a defective battery or made wrong cell settings.Amazon is good so I got a refund after returned it. I bought a Nokia E63 from Amazon and this phone can last 5 days with 20min call everyday and some wifi using(1500 mA battery). but my girl can not draw in my cell anymore and it's very big. I will get this LG phone if its battery can last 1 and a half day.",1.0
78789,Apple Smart Watch Sport 38mm - Stainless Steel/White (Certified Refurbished),Apple,269.99,4,"Came in dead as a door nail, but after a good charge works very well. The unit does have a bit more existing damage on it then I would like to have seen, but they are minor scratches/ chips on the underside.",11.0
301872,Quick-get 2pcs Home Button Sticker(support Fingerprint Indentification System Touch Id) for Iphone 5s Iphone 6 Iphone 6 Plus (Dunk),Quick-get,6.99,5,Very cool I love it!,1.0
375723,"Samsung Galaxy Star Pro DUOS S7262 Unlocked Cellphone, White",,249.99,5,Excelente,0.0
271559,"Nokia Lumia 830 RM-985, 16GB, Factory Unlocked, US Warranty (White)",Nokia,199.0,4,"First off I think everyone is put off by Microsoft's ability to bring a mid to high end phone to the states, but they did just buy out Nokia. Supposedly, in 2015 there will be a lot of devices coming out. I am moving from a 925 that is branded tmobile.This unit does work on tmobile and it does work with LTE, HSDPA+, 3G and 2G. Great phone, a lot faster experience within the OS coming from a 925. I miss the AMOLED from the 925 but that's it. Can't get a 930 to work on tmobile so this is as good as it gets. NO wifi calling so be warned.",4.0
18727,Apple iPhone 5 16GB - Unlocked - White (Certified Refurbished),Apple,179.99,5,few scratches but it's awesome,0.0
367391,"Samsung Galaxy S6 G920I Factory Unlocked Cellphone, 32GB, Platinum Gold",Samsung,319.99,5,"Great phone great seller, my son really loves it. It's better to buy one generation back it is so much cheaper for great features and speed.",0.0
386836,"SKY Devices PLATINUM 5.0+ - 4G HSPA+21Mbps GSM Unlocked Dual-SIM Mediatek MT68580 1.3GHz Cortex A7 QuadCore + 8GB ROM / 1GB RAM, 5.1 Lollipop, 5""HD Display, Bluetooth 4.0, 13MP+5MP Cameras - Dark Grey",SKY Devices,89.0,5,I love love love this phone. its great and the camera work pretty nice... it is more than I even expected.. thumbs up for SKY!!,1.0
