,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
182233,Figo Virtue 4.0 - Unlocked Dual Sim Smartphone - GSM Unlocked (Pink),FIGO,49.99,1,First I want to say that what came in the box wasn't what was advertised so I've returned this pile of crap phone! It was supposed to be 4G but was only 2G and the battery wouldn't hold a charge along with there being no storage on the phone! .... pile of crap!,9.0
354742,"Samsung Galaxy S5 SM-G900A 16GB 4G LTE GSM Unlocked Android Smartphone, (Gold)",Samsung,174.95,5,"Good phone,only put sim and ready to used",0.0
174512,CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold Plus),CNPGD,59.99,4,very nice. worked as advertised.,0.0
246978,Motorola Droid 3 Verizon Xt862 Verizon Cell Phone,Motorola,99.99,1,"I ordered a ""New"" phone and got one that had been refurbished. The touch screen kept freezing up on me and did not respond.",
328438,Samsung Galaxy Note 4 SM-N910H N910 Factory Unlocked International Model (Frost White),Samsung,449.99,5,None,0.0
95165,BlackBerry Curve 9300 3G Unlocked GSM Smartphone w/ 2MP Camera - Red,BlackBerry,59.99,5,bien,0.0
192832,HTC One M7 32GB Unlocked GSM 4G LTE Android Cell Phone - Black,HTC,149.99,5,I have had the htc one M7 for about a month and I love it. The audio is great and the headphones that came with the phone are great. The camera is very clear! I would say the battery life is average among other smartphones.So far I have no complaints.,0.0
233825,LG Optimus G Pro E980 32GB Unlocked GSM 4G LTE Android Phone - Black,LG,105.0,5,Great phone! I am enjoying using it a lot and am very satisfied with all the features and apps.,0.0
205215,Indigi 713-2ga Unlocked Cell 2-in-1 Phablet 7-inch Gsm Android 4.0 ICS with Micro Sd,inDigi,63.99,4,good,
129599,BLU Life XL - LTE Smartphone - GSM Unlocked - 16GB +2GB RAM - White,BLU,622.9,5,"I bought this phone to replace a Samsung S3 that was a few fears old. I had purchased two BLU Windows phones as gifts last year and I liked the way they performed. So, when I decided to replace my phone, I looked at the different BLU phones. I chose the Life XL because it has a 5.5 inch screen and comes with 2GB of RAM. After I unpacked the phone I inserted a 64GB memory card and a straight talk sim card. It took about 5 minutes to activate the phone and get it running. It took some time to transfer my contacts and sms messages from the old phone but that was because I spent a long time looking for a free program instead of buying one. Now for the phone. I have only been using the phone for a couple of days, so this initial review will be updated in the future. The screen is bright and has good color and resolution. The 13 mp camera takes pretty good pics and the processor handles basic functions like social media and web browsing. The wifi connector locks onto my home network fast and stays connected. I tried out Hulu and Netflix and the video played without issue and the screen was excellent. The speakers aren't the greatest but they are loud. They sound a little tinny when turned up but are not horrible. The sound is OK for calls. So far, I really like the phone. The larger screen makes typing and watching videos easier. I haven't had a chance to try out all its features yet but will update this review after I do.",7.0
124621,BLU Life 8 XL Smartphone - Unlocked - Global GSM - Orange,BLU,149.83,5,Excelente,0.0
152488,BLU Studio C Super Camera -Unlocked Smartphone - US GSM- White,BLU,99.0,5,Seems like a good device.,0.0
277277,Nokia N9 16GB 3G Wifi GPS NFC GSM Unlocked MeeGo Touchscreen (Black),Nokia,,4,Very fast shipping and right one Thanks !,0.0
323927,Samsung Galaxy Note 3 N900 32GB Unlocked GSM 4G LTE Android Smartphone w/ S Pen Stylus - Black,Samsung,249.99,3,I returned it. Because the phone have drop mark on it.,0.0
3428,Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33.0,4,Great phone love it,0.0
149724,"Blu Studio C Mini Quad Core, 4.7"" IPS, Android 4.4 KK, 4G HSPA+, 5MP Camera - Unlocked Cell Phones -Black",BLU,70.4,5,What a cell phone..excelent opportunity and price!!,0.0
308885,"Samsung Galaxy Exhibit 4G (T-Mobile), t679",Samsung,119.99,5,good,0.0
37063,Apple iPhone 5c a1532 8GB Blue Smartphone for AT&T,Apple,94.0,4,"I was pretty skeptical once I read some of these reviews. My phone got here with only one or two small scratches & the only complaint I have is that when charging, my screen doesn't act right when I try to use my phone so I have to unplug it, do the task, then plug it back in. I love my phone though, I'd still recommend buying it.",0.0
29558,Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,5,Nice.very happy!!!,0.0
267289,"Nokia Lumia 1020 RM-877 GSM Unlocked 32GB Windows 8.1 4G LTE Smartphone - Black (International version, No Warranty)",Nokia,337.0,5,"Second I've ever owned, and I only bought another one because I moved to another country and my original phone provider won't give me an unlock code.",1.0
332279,Samsung Galaxy Rugby Pro 4G LTE I547 Unlocked Android Ruggedized Smart Phone,,39.99,5,"The product worked great! Even though it has been discontinued, it really is a fine smart phone. I was especially impressed with the rugged toughness of the phone. I am using it as a backup phone. It's much smaller in size than my Samsung Note 3, so it's much easier to take with.",0.0
279889,OtterBox 77-29864 Defender Series Hybrid Case for Samsung Galaxy Note 10.1 - Retail Packaging - White (2012 Version),OtterBox,9.99,5,I am a firm supporter of otterbox (Even if their products hinder my business by protecting phones). I use otterboxes on all of my devices and recommend them to all of my customers.. This case helps protect my tablet out in the field. I dropped it 10 feet and my tablet remained unharmed. I recommend this and any otterbox product,0.0
276231,"Nokia Lumia 925 16GB RM-893 Windows Smartphone, T-Mobile, White",Nokia,87.99,4,I love it but it has like a weird faint wall paper on it and it even shows up while im using the camera. Idk how to get rid of all the faint text going across my screen. It seems like no one else has the same problem tho.,1.0
268090,Nokia Lumia 1520 16GB Unlocked GSM 4G LTE Windows 8 Smartphone w/ 20MP Camera - Red (No Warranty),Nokia,219.0,3,Phone is great it has a few issues with some bright spots,0.0
160429,"BLU VIVO 5 Smartphone -5.5"" 4G LTE GSM Unlocked - 32GB +3GB RAM - Gold",BLU,199.99,5,"I think this phone is the best in this price, I had an issue connecting headphones in smartphone while had a case on it and for this, i got 40 dollar refund. so don't believe people who are writing about some defects of the phone and saying that they were ignored by amazon. and didn't recieve refund",1.0
86548,"Blackberry 9650 Bold Unlocked GSM Smartphone with 3 MP Camera, Bluetooth, 3G, Wi-Fi, and MicroSd Slot (Black)",BlackBerry,73.99,5,I purchased the black berry for a friend and she loves it. It just took a little getting used to and every thing works great,0.0
294812,"POSH MOBILE KICK ANDROID GSM UNLOCKED DUAL SIM 5.0"" SMARTPHONE with unique colorful design, FULL-sized display, 5MP Camera and 8GB of Storage. 1 Year warranty. (Model#: X511 BLACK)",,97.59,4,"just got it, very easy to load music, just put it on micro card plug it in and go, plugged phone in to my kenwood car radio and it knew and downloaded my app for car while plugged in. very happy with Posh android phone, like it better than my iphone.",0.0
382089,Samsung S5830 Galaxy Ace - Unlocked Phone - Black,Samsung,89.99,5,Excellent,0.0
303060,Replacement Belt Clip Holster for Otterbox Defender Samsung Galaxy S5 - Black,Ultrabox,8.99,3,"The clip on this one isn't as 'tight' as I would like (I fear it will break), but it is the exact replacement that I originally had.",0.0
179082,CNPGD Watch Cell Phone Mobile Touch Screen Mp3 Mp4 Fm Radio (Black/Silver),CNPGD,39.99,5,Really good phone. Works good with bluetooth.,1.0
154260,BLU Studio Selfie - Smartphone - GSM Unlocked - Grey,BLU,2000.0,5,Good product for the price,0.0
11909,Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,5,Product arrived quickly in box wrapped in original packaging from the factory. Works well so far. The price was wonderful. A great way to take my non tech savvy mother over to the world of a smart phone. I am pleased.,0.0
59610,Apple iPhone 6 Plus Space Gray 64GB Unlocked Smartphone (Certified Refurbished),,439.87,5,Love,0.0
176285,CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Silver),,59.99,1,"hard to use, hard to set up. Pairing with a bluetooth helped, but not enough to justify the effort.",0.0
145029,BLU Studio C 5.0-Inch Android Smartphone with Lollipop OS - Unlocked (Green),BLU,99.99,1,Unfortunately the phone is not compatible with Verizon but I like the phone,0.0
236966,LG Prime GS390 Unlocked Phone with Touchscreen and 2MP Camera - Unlocked Phone - US Warranty - Black/Silver,LG,68.0,1,When I was updating his contact the . Or even trying to place a call the phone freezes or it choose the incorrect numbers,0.0
40576,Apple iPhone 5s 16GB (Space Gray) - Verizon Wireless,Apple,149.99,5,Works great & is very fast. Camera takes high quality pictures!,0.0
338455,"Samsung Galaxy S3 Mini G730A Unlocked Cellphone, Blue",Samsung,129.0,5,excelente,0.0
114869,BLU Dash L Unlocked Smartphone - US GSM - Blue,BLU,47.16,5,Excellent phone!,0.0
361721,Samsung Galaxy S6 Edge G925F 32GB Unlocked GSM LTE Octa-Core Phone - White,Samsung,438.5,4,Excellent,0.0
163475,"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - White",BLU,109.99,4,"I would have given this five stars, except that it's missing a dedicated camera button. I didn't realise how much I miss that. Battery life makes it through a full day without charge, The colour in real life is slightly yellower than pictured here. It comes with a cheap, but adequate, case and a screen protector, so don't buy those immediately.",0.0
3474,Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33.0,5,"Great phone, works perfectly. It has a fast operating system, and I have had it for about a month and never had an issue with it.",0.0
200293,"Huawei Ascend Y530, 4GB, Factory Unlocked GSM Android Smartphone - Black",HUAWEI,104.65,1,too slow,0.0
387745,Sony Ericsson K800i Unlocked Triband Cybershot Phone (Black),Sony Ericsson,67.0,1,"The seller claims it is a new phone but it is a refurbished phone. It arrived today and the analog button is not working as well as about 4 number buttons, 3, 4, 8 &9. When took it to get checked, I was informed that it is an old phone put in a new case and it wasnt put together properly. The screws were rounded off and the phone still isnt working.I would warn others not to purchase this phone as it is clearly false advertising. It is not a new phone neither is it a proper working phone.This will be reported to Amazon to save other customers from this.",3.0
151482,BLU Studio C Super Camera -Unlocked Smartphone - US GSM- Orange,BLU,99.84,5,"Got the phone and like I had read in a lot of the reviews the battery didn't have a charge in it so charged it up, this phone uses the middle sized SIM card. Used the SIM card out of the Samsung 6S put it in a adaptor so it would fit, turned on the phone ran the update and then did the phone setup, works fantastic. Phone is the same size as the 6S, wife loves it.",0.0
252590,Motorola Moto G LTE- Factory Unlocked US Warranty (Black),,108.0,1,"Worked great for one month. Pulled it out of my front pocket this evening when the phone rang and the screen looks broke. Glass is smooth, but underneath the display looks cracked. I did not drop it or handle it roughly. Unhappy with this purchase!",2.0
57062,Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,615.0,5,Love it working well thank you!!!,0.0
170458,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Gold,CNPGD,49.99,3,"I'm currently overseas, and AT&T was giving me a hard time for unlocking my phone. I purchase this because I didnt want to carry two phones. It works great with my beat wireless headphones. Ita a little bulky however, it get the job done. If you are looking for something to wow you then this is not your product. It simple and reasonale to make calls. Works with sim card only. Sorry verizon users.",0.0
68111,Apple iPhone 6s Plus 16GB Unlocked GSM 4G LTE Smartphone w/12MP Camera - Gray (Certified Refurbished),Apple,599.0,4,"I have had my certified refurbished Unlocked iPhone 6s Plus 128GB for about two weeks now and am very pleased. The phone arrived quickly and came in a plain white box with a charger (no headphones, but I didn't expect any). I almost returned it because it was labeled a ""Verizon"" iPhone, but I popped in my AT&T sim card and it worked like a charm (LTE worked too). The back of the phone was flawless, but I noticed some minor scratches on the screen. They are not noticeable when the screen is on, so it doesn't bother me. Plus I knew I was getting a refurbished phone and not a brand new one, so the scratches didn't surprise me too much. The battery life on the phone so far is fantastic. I am able to go two days without charging my phone. I was worried about the battery being in poor shape, but it is working great. If you're on the fence about buying one of these certified refurbished phones, I say go for it. The price is great. Just don't expect a spotless phone. Anyone who looks at my iPhone does not notice the scratches and thinks it is brand new. It is only when you get up really close and examine the screen that you notice minor scratches.",42.0
372334,Samsung Galaxy S7 Edge G9350 32GB HK DUAL SIM Factory Unlocked GSM International Version no warranty (BLUE CORAL),Samsung,616.99,5,i love this phone and am enjoying it!!!,0.0
203048,"Huawei P8 max 32GB 6.8 Inch EMUI 3.1 Smartphone Hisilicon Kirin 935 64bit Octa-core 1.5GHz+2.2GHz, RAM: 3GB FDD-LTE & WCDMA & GSM (Gold)",Huawei,267.0,5,Nice phone,3.0
287496,OtterBox Rugged Defender Series for iPhone 5/5s/SE - Hornet (Yellow/Black),OtterBox,39.0,5,"I bought this for my husband's new I phone. This is the second Defender case he has owned, (one for his Iphone 4 also) and he has appreciated them both. He works at a job where his phone could really take some damage if dropped. This case has saved his phone a couple times already. Just on a side note, my daughter in law had a Defender case on her phone. After she put the baby in the car she forgot the phone was left on the top of the vehicle. She drove away like that. Luckily she back tracked and found her phone. It had fallen off of the car and had been run over by a vehicle at least once. The screen was broken on the phone, but the rest of the phone was intact. My son replaced the screen and it ran perfectly.",0.0
197188,HTC One X 16GB Unlocked GSM 4G LTE Dual-Core Smartphone - White,HTC,89.99,3,"Phone worked great for the first week or so. Excellent operating system: smooth, fast. After that, however, the speaker went out so now it doesn't ring, play music, anything. No warranty, no time to deal with the seller blaming it on me so I guess i'm stuck with it.",3.0
240330,"Mango Natural Star I9220(N9770)5.0"" Capacitive Android 4.0 Mtk6575 Dual SIM Smart Phone (White)",Mango Natural,200.0,1,"I ordered this phone thinking it was the Galaxy Note as claimed and it is NOT. They have the galaxy note sticker on the phone when you fist receive it, but it's a KNOCK OFF version. I wasn't satisfied at all. Don't advertise to be something it's not. Then the phone was constantly freezing up on me when I first received it. Also. The volume is HORRIBLE when you're talking on the phone. Unless you use the headphones, you won't be able to hear the person on the other end. The headphones are CHEAPLY made. Needless to say, I returned this device after a week of using it.",7.0
155254,BLU Studio Selfie 2 - GSM Unlocked Smartphone - Grey,BLU,69.99,4,Just perfect for my daughter. She loves it.,0.0
211726,LG Electronics G3 D855 32GB Unlocked International Phone (International Version No Warranty) - Retail Packaging - Violet,LG Electronics,561.11,4,Camera is a disappointment,0.0
264044,"Nokia C6 Unlocked GSM Phone with Easy E-mail Setup, Side-Sliding Touchscreen, QWERTY, 5 MP Camera, and Free Ovi Maps Navigation (Black)",Nokia,59.95,4,No comments!,0.0
208226,Lenovo A916 4G Unlocked Smartphone (gift-16GB TF Card) 5.5 inch Android 4.4 MT6592M+6290 Octa 8 Core 1.4GHz 1GB 8GB 13MP Dual SIM FDD-LTE & WCDMA & GSM (Black+ 16GB TF Card),,95.99,1,yeah this phone sucks. It won't let me Skype. You best believe that I won't buy another phone from them again. I'm ready for my new phone from another company to come in.,0.0
330187,Samsung Galaxy Note I717 16GB 4G LTE GSM Android Phone - Carbon Blue (AT&T version),Samsung,119.5,5,"Love it, love it. I can't say enough about this phone. It's stylish and big like I like it. I get so many compliments on this phone.",0.0
333161,Samsung Galaxy S Duos GT-S7562 GSM Unlocked Touchscreen 5MP Camera Smartphone White,Samsung,95.88,5,I love this phone it all I wanted it to do and more. I have one problem my wife and friend wants one but wouldn't let me order it.,0.0
9668,Apple iPhone 4 8GB Unlocked- Black,,179.99,1,Do not buy this phone from anyone but Apple themselves. The shipping took longer then expected and only aftter an hour of turning it one it stopped working. I call amazon directly after for a refund.,2.0
133004,BLU Q170T Samba TV Unlocked Dual SIM Quad-Band GSM Phone (Black/Red),BLU,19.78,3,"I needed something easy when I traveled to China and Australia. Easy to put a sim in, and works, but within a month I found I could no longer hear the caller unless I put it on speaker phone- and if I put in ear plugs I could hear them but they couldn't hear me! So some glitch went on there. Great, however, for texting and plans in other countries are cheap for that. Overall, it lasted while I was overseas, but that was a few months - and with the last couple as speakerphone only. So that's something to consider. It's cheap, it won't get stolen, and it does get in TV to watch while waiting for planes/etc. Nothing fancy, but gave me a life line so I wouldn't get stranded.Another downside, as mentioned, is that it's really hard to navigate and the instruction manual is very very limited.",54.0
399398,Sony Xperia ZL LTE C6506 Unlocked Android Phone - US Warranty - (White),Sony,248.98,5,"Great transaction. I do like the phone but it does have what I might consider a bit of a ""software glitch"". The voice recognition for auto dialing.... it often does not understand regardless of how clear I speak... it also gets stuck - I have to shut the phone down to reset that function. Otherwise it seems like a nice phone so far.",0.0
80881,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage",ASUS Computers,229.0,2,Out of the box it asked for a firmware update and it did not connect to the internet without wifi. I checked all the settings and I checked online. I found that I had to wait for another firmware. That is unacceptable! Other than that it seemed ok but I sent it back.,0.0
157358,BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone w/ Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - Black Blue,BLU,18.93,5,Worked great for my travels to Italy. Basic phone allowed me to call and text with my family while on vacation.,0.0
208906,"Lenovo A916 8GB White, Dual Sim, 5.5 inch, Unlocked International Model, No Warranty",,86.88,5,this phone is a good phone it does support 3g h+ at practically 4g speeds with atnt in USA and has a good screen it's touch screen isn't the most sensitive but just use regular screen protector don't use tempered glass protector regular one works much better it is a good phone but you need to have software version A916_S1205_141013 either installed using custom recovery zip flashed or scatter loaded using mtk MT6592 flash tool on the computer because if you don't do it then youtube may not work and system will be laggy and if you do the research you will find the phone number that activates the ability to have 2 sim cards at the same time so pretty much if you know what your doing then buy this phone but if you don't then pick a different phone to purchase fortunately my lenovo a916 works good after doing research just takes patience,4.0
172400,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Silver,CNPGD,49.99,1,"Reminds me of the old flip phones. It works in the most basic of ways. The key board is terrible. The only 'smart predicting' keyboard is in Japanese. So, if you know it, you may love it.",0.0
108167,Blu Dash 5.5 Unlocked (White),BLU,130.0,5,I live this phone... The graphics and display is amazing.... It's fast updated and awesome...the best phone to have,3.0
323318,Samsung Galaxy Note 3 (SM-N900V) - 32GB Verizon + GSM Smartphone - White (Certified Refurbished),Samsung,219.99,5,I am very happy with the phone and it was in excellent condition,0.0
281192,OtterBox Defender Series Case for Apple iPhone 6 Plus - Ink Blot,,24.99,5,I love it highly recommended to everyone,0.0
240452,"Microsoft Lumia 640 White 8GB LTE (RM-1072) 5"" 8MP Unlocked International GSM version No Warranty",Microsoft,138.99,5,I had a lumia 520 that was preety old. I was sattisfied with that one but the 640 its a big upgrade. I apreciate win phone because of its stability. Quality beats price here. If you want a stable cheap good quality phone go for this one. I would pay more for it and still be satisfied. I work in a it service and i know what to expect from a phone. Go for this one guis,3.0
276687,Nokia Lumia 928 32GB Unlocked GSM 4G LTE Windows Smartphone w/ 8MP Carl Zeiss Optics Camera - Black,Nokia,138.4,5,Perfect condition! Loved it!,0.0
264290,"Nokia C6 Unlocked GSM Phone with Easy E-mail Setup, Side-Sliding Touchscreen, QWERTY, 5 MP Camera, and Free Ovi Maps Navigation (White)",Nokia,99.95,5,"Compre este teléfono hace aproximadamente dos semanas, y se ha comportado genial, el teclado es muy útil y la escritura desde la pantalla táctil es buena también, el sistema al inicio estuvo un poco lento y se pegaba, pero hacer aproximadamente 4 días se actualizo, fácil desde el teléfono y quedo muy rápido, responde inmediatamente. Nokia esta haciendo las cosas bien. Lo Único negativo que le podría encontrar a este teléfono seria que bajo la luz directa del sol la pantalla se torna difícil de leer. Por lo demás un 100.",0.0
202694,Huawei P8 Lite ALE-L23 Factory Unlocked 16GB Latin Version (American 4G LTE Bands)(White),Huawei,179.94,4,todo ok,0.0
323227,Samsung Galaxy Note 3 (SM-N900V) - 32GB Verizon + GSM Smartphone - White (Certified Refurbished),Samsung,219.99,1,Phone is not unlocked. I have the same phone from a different service provider. My old phone broke so i bought this one and put in the SIM card. Phone will not start saying the SIM is not recognized.,3.0
244657,Moto G Plus (4th Gen.) Unlocked - White - 16GB - U.S. Warranty,Motorola,249.0,5,"At $250 after the free gift card, the value of this item is amazing! How many unlocked cell phones with 64 gb of storage and 4 gb of memory cost less than $600? Not many, that's for sure. It offers the closest thing to pure Android and amazing response. I just got this today and have an equally amazing Moto G4 that my husband will happily inherit since 32 gb of storage and 2 gb of memory will more than satisfy his requirements. Very happy with this purchase and highly recommend.",2.0
60874,"Apple iPhone 6 Plus Unlocked Cellphone, 16GB, Space Gray",,490.0,3,"the phone would probably have been a teriffic buy however, not knowing much about them I wasn't aware that I could not get a SIM card from just anywhere..when questioned the person from The Professionals was somewhat rude in answering my question..and so I decided to return it..it would have been a disaster if I had actually had a bad problem and had to rely on him for help..however, the return went well and the money deposited back into account..that I can give him thanks for...",0.0
16173,Apple iPhone 4S 8GB Unlocked GSM Cell Phone w/ Siri and iCloud - White,,208.79,5,"I am very happy , a phone in his capacity AS NEW AND RUNS GREAT , GOOD SELLER THAT GOD BLESS",0.0
404147,Unlocked Quad-band S29 Smart Watch Phone Micro SD Card SIM Card Bluetooth Wrist Smartwatch Smart Mobile Phone (Golden),,59.99,5,I use this as my daily now it fooled my friends into thinking it was a Apple but it works great had to use a different BT notifier app,1.0
413700,Samsung Convoy U640 Phone for Verizon Wireless Network with No Contract (Gray) Rugged,Samsung,79.95,5,This has been a good extra phone for me. Thank you for fast and quick service. I would recommend to anyone who likes small flip phones. Thanks :-),2.0
42386,Apple iPhone 5S 32 gb (Space Gray) - AT&T,,135.0,5,"I bought the phone from seller garrettr and it was in perfect condition and was able to connect to Cricket too! Great phone, great buy!",
74937,Apple iPhone SE Unlocked Phone - 64 GB Retail Packaging - Rose Gold,Apple,505.99,5,Meets my expectations surely,
225823,LG Google Nexus 5 D821 16GB Factory Unlocked (Red) - No 4G in USA - International Version No Warranty,LG,385.0,5,Great phone,0.0
215576,"LG G2 D800 GSM 4G LTE Unlocked Smartphone with 13MP Camera, 32GB, Black",LG,189.99,4,"Great phone, nice and slim. :) Just be careful not to let an LG G2 overheat because it will give your LCD problems and a small area or row of your touch screen will no longer work. Other than that, turned out to be a lovely phone.",0.0
214058,"LG Extravert 2, Verizon (Blue) - Retail Packaging",LG,64.9,5,Love it. Thanks,0.0
137853,"BLU Studio 5.0 C HD Unlocked Cellphone, Black",BLU,173.44,5,VERY GOOD,0.0
294990,"POSH MOBILE KICK ANDROID GSM UNLOCKED DUAL SIM 5.0"" SMARTPHONE with unique colorful design, FULL-sized display, 5MP Camera and 8GB of Storage. 1 Year warranty. (Model#: X511 BLUE)",Posh Mobile,69.99,1,Fifth phone (same model) within 4 months. Lets just hope they honor their ! year warranty.I can't honestly recommend this phone to anyone. I had the previous model of this the 500 and it was a solid phone. This rendition is certainly not.,0.0
396933,"Sony Xperia Z3v D6708 32GB Unlocked GSM 4G LTE IP68 20MP Camera Smartphone, White",,219.55,4,"It's good,",0.0
180962,"ECOOPRO Rugged Unlocked GSM Cell Phone (Gold) - Dual SIM Mobile Device - Shockproof, Waterproof, Dustproof - Rear Camera, Flashlight, USB Charger - 2-Week Battery Life (Gold)",,68.99,1,"Although the case and ruggedness of this unit appears to be good, the audio quality and signal quality are poor. compared to the jenny blue phone which I went back to, this one is not as great. lots of dropped calls.",3.0
301744,"Quad-band Unlocked GSM Flip Seniors Cell Phone, SOS Button, Large Keyboard, Black Color",,65.0,5,"Yes, if you meet my expectations, it was expected. Thank you very much.",3.0
110377,BLU Dash JR 4.0 K Smartphone - Unlocked - Silver,BLU,125.0,3,Too Slow,0.0
24175,Apple iPhone 5c 16GB (Green) - AT&T,Apple,648.0,5,"Arrived on time, Brand new, all accessories included very pleased",1.0
108100,Blu Dash 5.5 Unlocked (Grey),BLU,130.0,5,great phone,0.0
146928,BLU Studio C 5+5 Smartphone with Lollipop OS- US GSM Unlocked - Black,BLU,59.99,5,The product came faster than expected and I recommend it.,0.0
135575,BLU Studio 5.0 C HD Smartphone - Unlocked - Orange,BLU,115.0,5,"What an excellent phone!!! Better than any Samsung , LG or iPhone for that matter. I've tried them all. One guy commented about this phone on these ratings: 'do yourself a favor and get this phone' . I pass this on to the rest of you now. Amazing price and remarkably outstanding phone in all respects!!! BLU is awesome!!!!!!!!!",1.0
198554,"HTC Status ChaCha A810a Unlocked Phone with QWERTY Keyboard, 5MP Camera, Wi-Fi and GPS - US Warranty - Silver",HTC,269.1,4,"I purchased HTC chacha this morning and its expected to arrive by mon. Im crossing my fingers that the phone will come in on time and on a condition I wont regret. This is my first time purchasing online using amazon. I checked the status of my order and it says ""shipped"" ill post a review as soon as the phone arrived.hopefully mon. As what its expected to arrive. Im very excited to see the phone.",1.0
79948,Apple Watch Sport 38mm Gold Aluminum with Antique White Sport Band (Certified Refurbished),,264.99,1,"No GPS. Main screen cluttered with useless, non removable apps. No manual or instructions because it's ""so intuitive."" Battery life DISMAL. Purchased as a gift for my wife and returned after three days.Doesn't do HALF the stuff my Samsung Fit2 band does, yet is $150 more.",3.0
111772,BLU Dash JR 4.0 K Smartphone - Unlocked - White,BLU,43.95,5,This is the perfect phone to send to Cuba for your love ones. They say its has the best reception ever. Highly recommend.,0.0
25685,Apple iPhone 5c 16GB (Yellow) - AT&T,Apple,248.0,4,I received this phone before I was told out would be here. Super happy about that. Pricing was fair. The only downside is that it didn't come with any kind of manual. Had to Google some things.,0.0
394705,"Sony Xperia Z3 Compact D5803 16GB 4G LTE 4.6"" Unlocked GSM Android Smartphone - Black - International Version No Warranty",,244.0,1,"Amazon does not have an option of giving a product zero starts - that is what this phone deserves. Bought two of these, one for myself one for my daughter. Good battery life, good size for me, SD cars. Last thing I expected from Sony was such a poor quality. One of our phones had to be repaired (takes about a month under warranty). Glass on the back cracked on mine a few month ago for no apparent reason as I can't recall dropping it. The cover for sim card slot would not stay closed all the way in from day 1. So called ""proximity sensor"" started giving me hard time during calls - screen would go off as soon as I hit call button and won't turn on. Sometimes it won't rotate - had to do reset to factory settings and spent hours getting things where they were after that. Finally mine died yesterday. I installed so called ""software update"" pushed out by Sony. Installed fine, restarted the phone, started ""updating apps"" when it say ""update app X from N"", crashed and won't even turn on anymore.Good design and terrible product IMO. Good buy Sony, good buy Android, hello Apple.",3.0
387463,"Smartwatch,[1 Year Warranty]JoyGeek Gear S Bluetooth watch Phone for iPhone and android SmartPhones(Silver)",JoyGeek,14.67,1,very difficult to pair with your phone or any settings.,0.0
137036,"BLU Studio 5.0 C HD Unlocked Cellphone, Black",BLU,173.44,5,works great no problems so far,0.0
342759,Samsung Galaxy S4 I9500 16GB Unlocked GSM Octa-Core Smartphone w/ 13MP Camera - Black,Samsung,309.99,4,Excelente smartphone.,1.0
301066,"POSH Titan HD E500a - 5.0"" HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Yellow)",Posh Mobile,79.99,4,Have s few issues,0.0
137459,"BLU Studio 5.0 C HD Unlocked Cellphone, Black",BLU,173.44,5,"It is very comprehesive, Highly recommend",0.0
101450,"Blackberry Torch 9810 Unlocked GSM Phone with OS 7.0, Touchscreen, Slider-QWERTY Keboard, Optical Trackpad, 5MP Camera, Video, GPS, Wi-Fi, Bluetooth and microSD Slot - Silver",BlackBerry,79.99,5,Great,0.0
116513,"BLU Dash X Plus - Unlocked 5.5"" Smartphone - US GMS -Green",BLU,119.99,2,"If the phone goes dead when I turn it back on, my organized screens are messed up so I have to move the apps back to their spots. I also ran out of room so I added a memory card. my husband was not able to add my pictures to the memory card, so he backed everything up, and did a factory reset to see if everything he backed up would be on the sd card, but nope my pictures are gone while my apps were still on there, what gives????? Not happy, even though i only had the phone for a week it had pictures of my family who were visiting from Germany. I tried putting them on my computer but it wouldn't let me, and i couldn't put them on any social media, as my brothers does not allow pictures of his girls on there, so now they are gone!!!! The phone also will rarely charge, when it does it takes over 7 hours OFF and when turned on is still only at 70%, it will also not hold a charge, it goes from charged to dead within minutes!!!",3.0
246356,"Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth",Motorola,82.0,1,Phone does not work that good. It shuts off on it's own and won't let me get on Facebook half the time. I'm very disappointed. I will no longer be buying phones from this seller.,0.0
214610,LG G Vista 4G Unlocked 4G LTE Android 8MP Camera Smartphone w/ Quad-Core CPU - Black,LG,99.99,4,"I like this low price LG phone with 5.7"" screen size. But 8GB internal memory is the big disadvantage. It takes more time to set it up. Not like my Samsung phone, It needs download a software to connect to PC. One night, I talk to 3 India ladies, they all let me install the same software, but did not work. Next day, I talk to a India man, he let me install a different software, than the phone can connect to PC. The service center in India has a lot ladies don't know the LG products.",3.0
